,新车销售店名,车架号,推送日期,是否有效客户,其它施工项目,三方返还佣金,赠送装饰,赠送装饰_有值,返佣
1963,上元弘川,LC0FD1C42S5366119,2025-11-14,有效,,800.0,,False,800.0
1964,上元弘川,LC0FD1C4XS5365316,2025-11-15,有效,,800.0,,False,800.0
1965,上元弘川,LC0FD1C49S5409614,2025-11-15,有效,,800.0,,False,800.0
1966,上元弘川,LC0F74C40S7117735,2025-11-17,有效,,800.0,,False,800.0
1967,上元弘川,LC0F74C40S7132204,2025-11-17,有效,,800.0,,False,800.0
1968,上元弘川,LGXFH4CB6S0916386,2025-11-18,有效,,400.0,,False,400.0
1969,上元弘川,LC0FD4C40S7142014,2025-11-18,有效,,800.0,,False,800.0
1970,上元弘川,LC0FD4C4XS7133479,2025-11-18,有效,,800.0,,False,800.0
1971,上元弘川,LC0FD4C46S7142034,2025-11-18,有效,,800.0,,False,800.0
1972,上元弘川,LC0FD4C46S7147735,2025-11-18,有效,,800.0,,False,800.0
1973,上元弘川,LC0FD1C48S5366075,2025-11-18,有效,,800.0,,False,800.0
1974,上元弘川,LC0FD4C43S7147725,2025-11-19,有效,,800.0,,False,800.0
1975,上元弘川,LC0FD4C44S7150892,2025-11-19,有效,,800.0,,False,800.0
1976,上元弘川,LC0FD4C46S7150537,2025-11-19,有效,,800.0,,False,800.0
1977,上元弘川,LC0FD4C45S7150416,2025-11-19,有效,,800.0,,False,800.0
1978,上元弘川,LC0FD4C45S7076429,2025-11-19,有效,,800.0,,False,800.0
1979,上元弘川,LC0FD4C47S7150580,2025-11-19,有效,,800.0,,False,800.0
1980,上元弘川,LC0FD4C41S7147447,2025-11-19,有效,,800.0,,False,800.0
1981,上元弘川,LC0F74C46S7129999,2025-11-19,有效,,800.0,,False,800.0
1982,上元弘川,LC0FD1C49S5423707,2025-11-19,有效,,800.0,,False,800.0
1983,上元弘川,LC0FD4C44S7150391,2025-11-19,有效,,800.0,,False,800.0
1984,上元弘川,LC0F74C46S7130814,2025-11-17,有效,,800.0,,False,800.0
1985,上元弘川,LC0FD1C49S5426610,2025-11-20,有效,,800.0,,False,800.0
1986,上元弘川,LC0FD1C40S5378463,2025-11-21,有效,,800.0,,False,800.0
1987,上元弘川,LC0FD4C43S7150513,2025-11-22,有效,,800.0,,False,800.0
1988,上元弘川,LGXFH4CB5S0687795,2025-11-22,有效,,400.0,,False,400.0
1989,上元弘川,LC0FD4C42S7148008,2025-11-23,有效,,800.0,,False,800.0
1990,上元弘川,LC0FD4C41S7157573,2025-11-23,有效,,800.0,,False,800.0
1991,上元弘川,LC0F74C47S7114685,2025-11-23,有效,,800.0,,False,800.0
1992,上元弘川,LC0FD4C45S7156295,2025-11-23,有效,,800.0,,False,800.0
1993,上元弘川,LC0FD4C44S7156143,2025-11-24,有效,,800.0,,False,800.0
1994,上元弘川,LC0FD4C41S7150154,2025-11-24,有效,,800.0,,False,800.0
1995,上元弘川,LC0FD4C40S7149416,2025-11-24,有效,,800.0,,False,800.0
1996,上元弘川,LC0FD4C44S7157910,2025-11-25,有效,,800.0,,False,800.0
1997,上元弘川,LC0FD1C41S5428822,2025-11-25,有效,软包,800.0,,False,800.0
1998,上元弘川,LC0F74C47S7135617,2025-11-25,有效,,800.0,,False,800.0
1999,上元弘川,LC0FD4C41S7156231,2025-11-26,有效,,800.0,,False,800.0
2000,上元弘川,LC0F74C43S7127336,2025-11-26,有效,,800.0,,False,800.0
2001,上元弘川,LC0FD4C43S7157946,2025-11-26,有效,,800.0,,False,800.0
2002,上元弘川,LGXFH4CB8S0905101,2025-11-26,有效,,400.0,,False,400.0
2003,上元弘川,LC0FD4C43S7150429,2025-11-27,有效,,800.0,,False,800.0
2004,上元弘川,LC0FD1C44S5434985,2025-11-27,有效,精品,800.0,,False,800.0
2005,上元弘川,LC0FD4C48S7151480,2025-11-27,有效,,800.0,,False,800.0
2006,上元弘川,LGXFH4CB6S0957620,2025-11-27,有效,,400.0,,False,400.0
2007,上元弘川,LC0FD4C46S7152417,2025-11-27,有效,,800.0,,False,800.0
2008,上元弘川,LC0FD4C41S7153152,2025-11-27,有效,车衣,800.0,,False,800.0
2009,上元弘川,LC0FD4C48S7155867,2025-11-27,有效,,800.0,,False,800.0
2010,上元弘川,LC0FD4C41S7152213,2025-11-27,有效,,800.0,,False,800.0
2011,上元弘川,LC0FD4C42S7156383,2025-11-27,有效,,800.0,,False,800.0
2012,上元弘川,LC0FD4C43S7150947,2025-11-27,有效,,800.0,,False,800.0
2013,上元弘川,LC0FD1C43S5423718,2025-11-27,有效,,800.0,,False,800.0
2014,上元弘川,LC0FD4C45S7157902,2025-11-27,有效,,800.0,,False,800.0
2015,上元弘川,LGXFH4CBXS0896918,2025-11-27,有效,,400.0,,False,400.0
2016,上元弘川,LC0FD1C41S5423717,2025-11-27,有效,,800.0,,False,800.0
2017,上元弘川,LC0FD4C40S7151442,2025-11-27,有效,,800.0,,False,800.0
2018,上元弘川,LC0FD4C44S7148009,2025-11-27,有效,,800.0,,False,800.0
2019,上元弘川,LC0FD1C49S5434190,2025-11-27,有效,,800.0,,False,800.0
2020,上元弘川,LC0FD1C45S5185242,2025-11-27,有效,,800.0,,False,800.0
2021,上元弘川,LC0FD4C49S7161855,2025-11-27,有效,,800.0,,False,800.0
2022,上元弘川,LGXFH4CB5S0916363,2025-11-28,有效,,400.0,,False,400.0
2023,上元弘川,LC0FD4C43S7157963,2025-11-29,有效,软包,800.0,,False,800.0
2024,上元弘川,LC0FD4C4XS7157958,2025-11-29,有效,,800.0,,False,800.0
2025,上元弘川,LC0FD1C4XS5429127,2025-11-29,有效,,800.0,,False,800.0
2026,上元弘川,LC0FD1C40S5407086,2025-11-29,有效,,800.0,,False,800.0
2027,上元弘川,LC0F74C40S7169947,2025-11-29,有效,,800.0,,False,800.0
2028,上元弘川,LGXFH4CB9S0847631,2025-11-29,有效,,400.0,,False,400.0
2029,上元弘川,LC0FD4C42S7157985,2025-11-29,有效,,800.0,,False,800.0
2030,上元弘川,LC0FD4C40S7150582,2025-11-29,有效,,800.0,,False,800.0
2031,上元弘川,LC0F74C40S7169981,2025-11-29,有效,,800.0,,False,800.0
2032,上元弘川,LGXFH4CB4S0793025,2025-11-29,有效,,400.0,,False,400.0
2033,上元弘川,LC0F74C44S7170003,2025-11-30,有效,,800.0,,False,800.0
2034,上元弘川,LC0FD4C41S7156097,2025-11-30,有效,,800.0,,False,800.0
2035,上元弘川,LGXFF4CD5S0920436,2025-11-30,有效,,400.0,,False,400.0
2036,上元弘川,LC0F74C4XS7169972,2025-11-30,有效,,800.0,,False,800.0
2037,上元弘川,LC0FD4C49S7162262,2025-12-01,有效,,800.0,,False,800.0
2038,上元弘川,LC0FD1C4XS5419147,2025-12-02,有效,,800.0,,False,800.0
2039,上元弘川,LC0FD1C41S5365320,2025-12-03,有效,,800.0,,False,800.0
2040,上元弘川,LC0FD4C40S7167043,2025-12-03,有效,,800.0,,False,800.0
2041,上元弘川,LC0FD4C44S7168518,2025-12-03,有效,,800.0,,False,800.0
2042,上元弘川,LC0FD1C45S5365305,2025-12-04,有效,,800.0,,False,800.0
2043,上元弘川,LC0FD4C44S7172567,2025-12-04,有效,,800.0,,False,800.0
2044,上元弘川,LC0FD4C41S7172722,2025-12-04,有效,,800.0,,False,800.0
2045,上元弘川,LC0FD4C41S7173871,2025-12-05,有效,,800.0,,False,800.0
2046,上元弘川,LGXFH4CB1S0847865,2025-12-06,有效,,400.0,,False,400.0
2047,上元弘川,LC0FD4C44S7166705,2025-12-06,有效,,800.0,,False,800.0
2048,上元弘川,LC0FD4C49S7173830,2025-12-06,有效,,800.0,,False,800.0
2049,上元弘川,LC0FD4C48S7172233,2025-12-06,有效,,800.0,,False,800.0
2050,上元弘川,LC0FD1C47S5438917,2025-12-07,有效,,800.0,,False,800.0
2051,上元弘川,LC0FD4C45S7178748,2025-12-07,有效,,800.0,,False,800.0
2052,上元弘川,LC0FD1C48S5428753,2025-12-07,有效,,800.0,,False,800.0
2053,上元弘川,LC0FD1C41S5446494,2025-12-07,有效,,800.0,,False,800.0
2054,上元弘川,LC0FD4C41S7179220,2025-12-07,有效,,800.0,,False,800.0
2055,上元弘川,LC0FD4C42S7085508,2025-12-07,有效,护板套装,800.0,,False,800.0
2056,上元弘川,LC0FD1C43S5438994,2025-12-07,有效,,800.0,,False,800.0
2057,上元弘川,LC0FD1C44S5407222,2025-12-08,有效,,800.0,,False,800.0
2058,上元弘川,LC0F74C45S7167188,2025-12-08,有效,,800.0,,False,800.0
2059,上元弘川,LC0FD4C43S7179218,2025-12-08,有效,,800.0,,False,800.0
2060,上元弘川,LC0FD1C43S5439031,2025-12-08,有效,,800.0,,False,800.0
2061,上元弘川,LC0FD4C40S7174722,2025-12-09,有效,,800.0,,False,800.0
2062,上元弘川,LC0FD1C45S5409867,2025-12-09,有效,,800.0,,False,800.0
2063,上元弘川,LC0FD4C4XS7179278,2025-12-09,有效,,800.0,,False,800.0
2064,上元弘川,LC0FD1C45S5380337,2025-12-09,有效,,800.0,,False,800.0
2065,上元弘川,LC0FD4C42S7173605,2025-12-09,有效,,800.0,,False,800.0
2066,上元弘川,LC0FD4C43S7178974,2025-12-09,有效,,800.0,,False,800.0
2067,上元弘川,LC0FD1C44S5452287,2025-12-09,有效,,800.0,,False,800.0
2068,上元弘川,LC0FD4C43S7174620,2025-12-09,有效,,800.0,,False,800.0
2069,上元弘川,LC0FD4C40S7184277,2025-12-10,有效,,800.0,,False,800.0
2070,上元弘川,LC0FD4C40S7179967,2025-12-10,有效,,800.0,,False,800.0
2071,上元弘川,LGXFF4CD7S0920471,2025-12-10,有效,,400.0,,False,400.0
2072,上元弘川,LC0FD4C49S7174170,2025-12-10,有效,,800.0,,False,800.0
2073,上元弘川,LC0FD4C4XS7174551,2025-12-10,有效,,800.0,,False,800.0
2074,上元弘川,LC0F74C48S7183417,2025-12-10,有效,,800.0,,False,800.0
2075,上元弘川,LC0FD4C43S7179199,2025-12-10,有效,,800.0,,False,800.0
2076,上元弘川,LC0FD4C48S7141970,2025-12-10,有效,,800.0,,False,800.0
2077,上元弘川,LC0FD4C46S7173638,2025-12-10,有效,,800.0,,False,800.0
2078,上元弘川,LC0FD4C47S7179707,2025-12-10,有效,,800.0,,False,800.0
2079,上元弘川,LC0FD1C49S5434982,2025-12-10,有效,,800.0,,False,800.0
2080,上元弘川,LC0FD1C48S5369882,2025-12-10,有效,,800.0,,False,800.0
2081,上元弘川,LC0FD4C43S7179770,2025-12-10,有效,,800.0,,False,800.0
2082,上元弘川,LC0F74C43S7182093,2025-12-10,有效,,800.0,,False,800.0
2083,上元弘川,LC0FD4C43S7184337,2025-12-10,有效,,800.0,,False,800.0
2084,上元弘川,LGXFH4CB7S0881812,2025-12-11,有效,,400.0,,False,400.0
2085,上元弘川,LC0FD4C46S7166902,2025-12-11,有效,,800.0,,False,800.0
2086,上元弘川,LC0FD4C46S7174840,2025-12-11,有效,,800.0,,False,800.0
2087,上元弘川,LC0FD4C47S7168710,2025-12-11,有效,,800.0,,False,800.0
2088,上元弘川,LC0F74C41S7183064,2025-12-11,有效,,800.0,,False,800.0
2089,上元弘川,LC0FD4C42S7181655,2025-12-11,有效,,800.0,,False,800.0
2090,上元弘川,LC0FD4C48S7179537,2025-12-11,有效,,800.0,,False,800.0
2091,上元弘川,LC0FD4C49S7140973,2025-12-11,有效,,800.0,,False,800.0
2092,上元弘川,LC0FD4C4XS7161802,2025-12-12,有效,,800.0,,False,800.0
2093,上元弘川,LC0FD4C41S7156150,2025-12-12,有效,,800.0,,False,800.0
2094,上元弘川,LC0FD1C41S5434815,2025-12-13,有效,,800.0,,False,800.0
2095,上元弘川,LC0FD4C40S7169469,2025-12-13,有效,,800.0,,False,800.0
2096,上元弘川,LC0FD4C44S7186940,2025-12-13,有效,,800.0,,False,800.0
2097,上元弘川,LC0FD4C47S7181442,2025-12-14,有效,,800.0,,False,800.0
2098,上元弘川,LC0FD4C43S7180093,2025-12-14,有效,,800.0,,False,800.0
2099,上元弘川,LC0FD4C46S7183280,2025-12-14,有效,,800.0,,False,800.0
2100,上元弘川,LC0F74C42S7186961,2025-12-14,有效,,800.0,,False,800.0
2101,上元弘川,LC0FD4C41S7186202,2025-12-14,有效,,800.0,,False,800.0
2102,上元弘川,LC0F74C41S7171108,2025-12-14,有效,,800.0,,False,800.0
2103,上元弘川,LC0FD4C4XS7188899,2025-12-14,有效,,800.0,,False,800.0
2104,上元弘川,LC0FD4C44S7184833,2025-12-14,有效,,800.0,,False,800.0
2105,上元弘川,LC0FD4C47S7103081,2025-12-15,有效,,800.0,,False,800.0
2106,上元弘川,LC0FD4C45S7144809,2025-12-15,有效,,800.0,,False,800.0
2107,上元弘川,LC0FD1C48S5440823,2025-12-15,有效,,800.0,,False,800.0
2108,上元弘川,LC0F74C46S7189118,2025-12-15,有效,,800.0,,False,800.0
2109,上元弘川,LC0F74C41S7186501,2025-12-15,有效,护装套装,800.0,,False,800.0
2110,上元弘川,LC0F74C45S7176781,2025-12-15,有效,,800.0,,False,800.0
2111,上元弘川,LC0FD4C49S7186853,2025-12-15,有效,,800.0,,False,800.0
2112,上元弘川,LGXFF4CD4S0920525,2025-12-15,有效,,400.0,,False,400.0
2113,上元弘川,LC0F74C41S7186997,2025-12-15,有效,,800.0,,False,800.0
2114,上元弘川,LC0FD4C48S7186018,2025-12-15,有效,,800.0,,False,800.0
2115,上元弘川,LC0FD4C49S7189459,2025-12-15,有效,,800.0,,False,800.0
2116,上元弘川,LC0FD4C48S7186147,2025-12-15,有效,,800.0,,False,800.0
2117,上元弘川,LC0FD4C43S7174486,2025-12-15,有效,,800.0,,False,800.0
2118,上元弘川,LC0FD4C41S7182506,2025-12-15,有效,,800.0,,False,800.0
2119,上元弘川,LC0FD4C47S7185765,2025-12-15,有效,,800.0,,False,800.0
2120,上元弘川,LC0FD4C43S7189473,2025-12-15,有效,,800.0,,False,800.0
2121,上元弘川,LC0FD1C40S5399944,2025-12-15,有效,,800.0,,False,800.0
2122,上元弘川,LC0FD4C44S7190406,2025-12-15,有效,,800.0,,False,800.0
2123,上元弘川,LC0F74C40S7187218,2025-12-15,有效,,800.0,,False,800.0
2124,上元弘川,LC0F74C4XS7189168,2025-12-15,有效,,800.0,,False,800.0
2125,上元弘川,LC0FD4C48S7180106,2025-12-15,有效,,800.0,,False,800.0
2126,上元弘川,LC0FD4C47S7184910,2025-12-15,有效,,800.0,,False,800.0
2127,上元弘川,LC0F74C4XS7189137,2025-12-15,有效,,800.0,,False,800.0
2128,上元弘川,LC0FD4C4XS7186022,2025-12-15,有效,,800.0,,False,800.0
2129,上元弘川,LC0F74C48S7187015,2025-12-15,有效,,800.0,,False,800.0
2130,上元弘川,LC0FD4C48S7189369,2025-12-15,有效,,800.0,,False,800.0
2131,上元弘川,LC0FD4C46S7166799,2025-12-15,有效,,800.0,,False,800.0
2132,上元弘川,LC0F74C41S7191746,2025-12-15,有效,,800.0,,False,800.0
2133,上元弘川,LC0FD4C42S7187603,2025-12-16,有效,,800.0,,False,800.0
2134,上元弘川,LC0F74C45S7191054,2025-12-16,有效,,800.0,,False,800.0
2135,上元弘川,LC0FD4C47S7189251,2025-12-16,有效,,800.0,,False,800.0
2136,上元弘川,LC0FD4C45S7184887,2025-12-16,有效,,800.0,,False,800.0
2137,上元弘川,LC0FD4C43S7191532,2025-12-16,有效,,800.0,,False,800.0
2138,上元弘川,LC0F74C44S7186377,2025-12-16,有效,,800.0,,False,800.0
2139,上元弘川,LC0FD4C4XS7179121,2025-12-16,有效,,800.0,,False,800.0
2140,上元弘川,LC0F74C41S7192251,2025-12-16,有效,,800.0,,False,800.0
2141,上元弘川,LC0FD4C4XS7191284,2025-12-16,有效,,800.0,,False,800.0
2142,上元弘川,LC0FD4C4XS7186585,2025-12-16,有效,,800.0,,False,800.0
2143,上元弘川,LC0F74C4XS7189140,2025-12-16,有效,,800.0,,False,800.0
2144,上元弘川,LC0FD4C49S7174461,2025-12-16,有效,,800.0,,False,800.0
2145,上元弘川,LC0FD4C47S7145850,2025-12-16,有效,,800.0,,False,800.0
2146,上元弘川,LC0FD4C49S7185962,2025-12-16,有效,,800.0,,False,800.0
2147,上元弘川,LC0F74C40S7190300,2025-12-16,有效,,800.0,,False,800.0
2148,上元弘川,LC0FD4C4XS7190409,2025-12-17,有效,,800.0,,False,800.0
2149,上元弘川,LC0FD4C45S7185764,2025-12-17,有效,,800.0,,False,800.0
2150,上元弘川,LC0FD4C49S7188019,2025-12-17,有效,,800.0,,False,800.0
2151,上元弘川,LC0F74C43S7192431,2025-12-17,有效,,800.0,,False,800.0
2152,上元弘川,LC0FD4C48S7188996,2025-12-17,有效,,800.0,,False,800.0
2153,上元弘川,LC0F74C47S7194683,2025-12-17,有效,,800.0,,False,800.0
2154,上元弘川,LGXFF4CD2S0905716,2025-12-17,有效,,400.0,,False,400.0
2155,上元弘川,LC0F74C48S7187094,2025-12-17,有效,,800.0,,False,800.0
2156,上元弘川,LC0F74C45S7187215,2025-12-17,有效,,800.0,,False,800.0
2157,上元弘川,LC0FD4C43S7191255,2025-12-17,有效,,800.0,,False,800.0
2158,上元弘川,LC0F74C41S7194758,2025-12-18,有效,,800.0,,False,800.0
2159,上元弘川,LC0FD4C49S7188909,2025-12-18,有效,,800.0,,False,800.0
2160,上元弘川,LC0FD4C44S7196657,2025-12-18,有效,,800.0,,False,800.0
2161,上元弘川,LC0F74C48S7192103,2025-12-18,有效,,800.0,,False,800.0
2162,上元弘川,LGXFF4CD8S0905722,2025-12-18,有效,,400.0,,False,400.0
2163,上元弘川,LC0FD4C40S7171884,2025-12-18,有效,,800.0,,False,800.0
2164,上元弘川,LC0FD4C45S7189409,2025-12-18,有效,,800.0,,False,800.0
2165,上元弘川,LC0FD4C45S7187823,2025-12-18,有效,,800.0,,False,800.0
2166,上元弘川,LC0F74C40S7190636,2025-12-18,有效,,800.0,,False,800.0
2167,上元弘川,LC0F74C43S7196866,2025-12-18,有效,,800.0,,False,800.0
2168,上元弘川,LC0FD4C43S7197041,2025-12-18,有效,,800.0,,False,800.0
2169,上元弘川,LC0FD4C49S7188926,2025-12-18,有效,,800.0,,False,800.0
2170,上元弘川,LC0F74C46S7194237,2025-12-18,有效,,800.0,,False,800.0
2171,上元弘川,LC0F74C4XS7194614,2025-12-18,有效,,800.0,,False,800.0
2172,上元弘川,LC0FD1C40S5458779,2025-12-19,有效,,800.0,,False,800.0
2173,上元弘川,LC0FD4C44S7191345,2025-12-19,有效,,800.0,,False,800.0
2174,上元弘川,LGXFF4CD7S0927842,2025-12-19,有效,,400.0,,False,400.0
2175,上元弘川,LC0FD4C42S7194406,2025-12-19,有效,,800.0,,False,800.0
2176,上元弘川,LC0FD4C47S7187712,2025-12-19,有效,,800.0,,False,800.0
2177,上元弘川,LC0FD4C48S7195057,2025-12-19,有效,,800.0,,False,800.0
2178,上元弘川,LC0FD4C40S7174302,2025-12-19,有效,,800.0,,False,800.0
2179,上元弘川,LC0FD4C45S7169614,2025-12-19,有效,,800.0,,False,800.0
2180,上元弘川,LC0FD4C42S7196642,2025-12-20,有效,,800.0,,False,800.0
2181,上元弘川,LC0FD4C45S7180337,2025-12-20,有效,,800.0,,False,800.0
2182,上元弘川,LC0FD4C45S7189233,2025-12-20,有效,,800.0,,False,800.0
2183,上元弘川,LC0FD4C49S7178977,2025-12-21,有效,,800.0,,False,800.0
2184,上元弘川,LC0F74C47S7194800,2025-12-21,有效,,800.0,,False,800.0
2185,上元弘川,LC0F74C46S7194657,2025-12-21,有效,,800.0,,False,800.0
2186,上元弘川,LC0FD4C46S7189306,2025-12-21,有效,,800.0,,False,800.0
2187,上元弘川,LC0FD4C44S7194391,2025-12-21,有效,,800.0,,False,800.0
2188,上元弘川,LC0F74C49S7198461,2025-12-21,有效,,800.0,,False,800.0
2189,上元弘川,LC0FD4C43S7192485,2025-12-22,有效,,800.0,,False,800.0
2190,上元弘川,LC0FD1C42S5439795,2025-12-22,有效,,800.0,,False,800.0
2191,上元弘川,LGXFH4CB6S0905100,2025-12-22,有效,,400.0,,False,400.0
2192,上元弘川,LC0F74C43S7198357,2025-12-22,有效,,800.0,,False,800.0
2193,上元弘川,LC0FD4C43S7185780,2025-12-22,有效,,800.0,,False,800.0
2194,上元弘川,LC0FD4C48S7186925,2025-12-22,有效,,800.0,,False,800.0
2195,上元弘川,LC0F74C43S7198455,2025-12-22,有效,,800.0,,False,800.0
2196,上元弘川,LC0FD1C48S5434889,2025-12-22,有效,,800.0,,False,800.0
2197,上元弘川,LC0FD1C43S5468612,2025-12-23,有效,,800.0,,False,800.0
2198,上元弘川,LC0FD4C40S7188149,2025-12-23,有效,,800.0,,False,800.0
2199,上元弘川,LC0FD4C40S7195845,2025-12-24,有效,,800.0,,False,800.0
2200,上元弘川,LC0FD1C47S5384096,2025-12-24,有效,,800.0,,False,800.0
2201,上元弘川,LC0F74C42S7194624,2025-12-24,有效,,800.0,,False,800.0
2202,上元弘川,LC0FD4C48S7196564,2025-12-24,有效,,800.0,,False,800.0
2203,上元弘川,LGXFH4CB2S0875061,2025-12-24,有效,,400.0,,False,400.0
2204,上元弘川,LC0FD4C40S7193173,2025-12-24,有效,,800.0,,False,800.0
2205,上元弘川,LC0FD4C44S7190423,2025-12-25,有效,,800.0,,False,800.0
2206,上元弘川,LC0FD4C41S7187530,2025-12-25,有效,,800.0,,False,800.0
2207,上元弘川,LGXFH4CB3S0896856,2025-12-25,有效,,400.0,,False,400.0
2208,上元弘川,LC0FD4C40S7188023,2025-12-25,有效,,800.0,,False,800.0
2209,上元弘川,LC0F74C48S7202290,2025-12-25,有效,,800.0,,False,800.0
2210,上元弘川,LC0FD4C44S7188042,2025-12-25,有效,,800.0,,False,800.0
2211,上元弘川,LC0FD4C44S7190339,2025-12-25,有效,,800.0,,False,800.0
2212,上元弘川,LC0F74C47S7204905,2025-12-25,有效,,800.0,,False,800.0
2213,上元弘川,LC0FD4C4XS7203207,2025-12-25,有效,,800.0,,False,800.0
2214,上元弘川,LGXFH4CB4S0888801,2025-12-25,有效,,400.0,,False,400.0
2215,上元弘川,LC0FD1C4XS5442475,2025-12-25,有效,,800.0,,False,800.0
2216,上元弘川,LC0FD4C42S7207820,2025-12-25,有效,,800.0,,False,800.0
2217,上元弘川,LC0F74C41S7199992,2025-12-25,有效,,800.0,,False,800.0
2218,上元弘川,LC0F74C44S7187030,2025-12-26,有效,,800.0,,False,800.0
2219,上元弘川,LGXFH4CB3S0905345,2025-12-26,有效,,400.0,,False,400.0
2220,上元弘川,LC0FD1C44S5438888,2025-12-26,有效,,800.0,,False,800.0
2221,上元弘川,LC0FD4C45S7193248,2025-12-27,有效,,800.0,,False,800.0
2222,上元弘川,LGXFF4CD5S0933560,2025-12-27,有效,,400.0,,False,400.0
2223,上元弘川,LC0FD4C43S7184919,2025-12-27,有效,,800.0,,False,800.0
2224,上元弘川,LC0FD1C49S5483406,2025-12-28,有效,,800.0,,False,800.0
2225,上元弘川,LGXFH4CB1S0957752,2025-12-28,有效,,400.0,,False,400.0
2226,上元弘川,LC0FD4C42S7193000,2025-12-28,有效,,800.0,,False,800.0
2227,上元弘川,LC0FD1C40S5438807,2025-12-28,有效,,800.0,,False,800.0
2228,上元弘川,LC0FD4C4XS7187686,2025-12-29,有效,,800.0,,False,800.0
2229,上元弘川,LC0F74C41S7198230,2025-12-29,有效,,800.0,,False,800.0
2230,上元弘川,LC0FD4C40S7208335,2025-12-29,有效,,800.0,,False,800.0
2231,上元弘川,LC0F74C46S7200084,2025-12-29,有效,,800.0,,False,800.0
2232,上元弘川,LC0FD4C40S7189656,2025-12-29,有效,,800.0,,False,800.0
2233,上元弘川,LC0F74C44S7194673,2025-12-29,有效,,800.0,,False,800.0
2234,上元弘川,LC0F74C46S7207083,2025-12-30,有效,,800.0,,False,800.0
2235,上元弘川,LC0FD4C41S7195983,2025-12-30,有效,,800.0,,False,800.0
2236,上元弘川,LC0FD4C41S7191416,2025-12-30,有效,,800.0,,False,800.0
2237,上元弘川,LC0FD4C44S7208709,2025-12-30,有效,,800.0,,False,800.0
2238,上元弘川,LC0FD4C4XS7215700,2025-12-30,有效,,800.0,,False,800.0
2239,上元弘川,LC0F74C49S7211158,2025-12-31,有效,,800.0,,False,800.0
2240,上元弘川,LC0FD4C40S7191519,2025-12-31,有效,,800.0,,False,800.0
2241,上元臻盛,LC0DD4C41S6029315,2025-05-04,,,1000.0,,False,1000.0
2242,上元臻盛,LC0DD4C40S6097802,2025-05-08,,,1000.0,,False,1000.0
2243,上元臻盛,LC0DD4C47S0259041,2025-05-12,,,1000.0,,False,1000.0
2244,上元臻盛,LC0DD4C4XS0272754,2025-05-14,,,1000.0,,False,1000.0
2245,上元臻盛,LC0DD4C45S0252184,2025-05-16,,,1000.0,车衣,True,800.0
2246,上元臻盛,LC0DD4C48S6141304,2025-05-20,,,1000.0,,False,1000.0
2247,上元臻盛,LC0DD4C40S0286680,2025-05-16,,,1000.0,,False,1000.0
2248,上元臻盛,LC0D74C42S0275848,2025-05-20,,,1000.0,,False,1000.0
2249,上元臻盛,LC0DD4C45S6121883,2025-05-20,,含车衣5500+软包和内饰镀膜3000,1000.0,,False,1000.0
2250,上元臻盛,LC0DD4C4XS6148030,2025-05-22,,含车衣5500+软包1000,1000.0,,False,1000.0
2251,上元臻盛,LC0DD4C41S6128152,2025-05-22,,,1000.0,,False,1000.0
2252,上元臻盛,LC0DD4C4XS0219360,2025-05-27,,,1000.0,,False,1000.0
2253,上元臻盛,LC0DD4C48S0219342,2025-05-29,,,1000.0,,False,1000.0
2254,上元臻盛,LC0D74C49S0252387,2025-05-30,,,1000.0,,False,1000.0
2255,上元臻盛,LC0DD4C46S0159108,2025-05-31,,,1000.0,车衣,True,800.0
2256,上元臻盛,LC0DD4C46S6149126,2025-06-06,,,1000.0,,False,1000.0
2257,上元臻盛,LC0D74C47S0279247,2025-06-04,,,1000.0,,False,1000.0
2258,上元臻盛,LC0DD4C42S0313300,2025-06-06,,,1000.0,,False,1000.0
2259,上元臻盛,LC0DD4C43S0313287,2025-06-05,,,1000.0,,False,1000.0
2260,上元臻盛,LC0DD4C45S0120235,2025-06-19,,,1000.0,,False,1000.0
2261,上元臻盛,LC0DD4C48S0303550,2025-06-13,,,1000.0,,False,1000.0
2262,上元臻盛,LC0DD4C47S0303894,2025-07-01,,,1000.0,,False,1000.0
2263,上元臻盛,LC0DD4C40S6162180,2025-06-16,,软包1000+车衣4500,1000.0,,False,1000.0
2264,上元臻盛,LC0DD4C42S0304662,2025-07-01,,车衣地板软包,1000.0,,False,1000.0
2265,上元臻盛,LC0DD4C44S6149352,2025-07-01,,,1000.0,,False,1000.0
2266,上元臻盛,LC0DD4C42S0372752,2025-07-01,,,1000.0,车衣,True,800.0
2267,上元臻盛,LC0DD4C4XS0345346,2025-06-30,,,1000.0,车衣,True,800.0
2268,上元臻盛,LC0DD4C41S0378218,2025-07-15,,,1000.0,,False,1000.0
2269,上元臻盛,LC0DD4C45S6167066,2025-07-07,,,1000.0,,False,1000.0
2270,上元臻盛,LC0DD4C41S0411315,2025-07-15,,地板踏板,1000.0,车衣,True,800.0
2271,上元臻盛,LC0DD4C4XS0342396,2025-07-15,,踏板软包,1000.0,车衣、木地板,True,800.0
2272,上元臻盛,LC0DD4C42S0403644,2025-07-21,,,1000.0,,False,1000.0
2273,上元臻盛,LC0DD4C47S0347104,2025-07-21,,,1000.0,,False,1000.0
2274,上元臻盛,LC0DD4C40S0422502,2025-07-28,,,1000.0,,False,1000.0
2275,上元臻盛,LC0DD4C43S0390547,2025-07-27,,,1000.0,,False,1000.0
2276,上元臻盛,LC0D74C45S0278825,2025-07-23,,,1000.0,,False,1000.0
